,player,total_workers,total_army_value,total_army,time,fraction,winner,replay_filename,resource_consumption,resource_mining
1569,Elazer,53,1300,15,376,Z,0,replays/2ndRun\9a6c4bcbcba04d20bdc122f68833968d.SC2Replay,2736.6666666666665,7971.200000000001
1570,Oobios,12,100,1,0,Z,1,replays/2ndRun\9a71ea61fa4b48deaeadfc66c5a2f2c0.SC2Replay,700.0,0.0
1571,TIME,50,975,6,595,T,1,replays/2ndRun\9a8173b47bb0467d8762b5cff5e4e1f0.SC2Replay,2662.5,11900.0
1572,iGiA,48,3100,33,609,Z,0,replays/2ndRun\9a8173b47bb0467d8762b5cff5e4e1f0.SC2Replay,2493.939393939394,11692.800000000001
1573,Kelazhur,30,1100,6,388,T,1,replays/2ndRun\9a8f31c96ba1411d95ca3b4d9f6e7600.SC2Replay,1683.3333333333333,4656.0
1574,Dolan,29,600,4,387,T,0,replays/2ndRun\9a8f31c96ba1411d95ca3b4d9f6e7600.SC2Replay,1600.0,4489.200000000001
1575,Scarlett,60,1975,24,524,Z,0,replays/2ndRun\9aa6195bae824820985cdae5de186b68.SC2Replay,3082.2916666666665,12576.0
1576,TIME,47,625,8,523,T,1,replays/2ndRun\9aa6195bae824820985cdae5de186b68.SC2Replay,2428.125,9832.4
1577,Lambo,66,6700,57,675,Z,1,replays/2ndRun\9ab689b42ff448c0ab5fd77f46b72d9f.SC2Replay,3417.5438596491226,17820.0
1578,soO,63,8225,70,676,Z,0,replays/2ndRun\9ab689b42ff448c0ab5fd77f46b72d9f.SC2Replay,3267.5,17035.2
1579,Zest,55,1700,8,643,P,1,replays/2ndRun\9aba6756accb49008c4c48e5d39b0925.SC2Replay,2962.5,14146.0
1580,Stats,54,2300,10,658,P,0,replays/2ndRun\9aba6756accb49008c4c48e5d39b0925.SC2Replay,2930.0,14212.800000000001
1581,ShoWTimE,66,6330,33,826,P,1,replays/2ndRun\9ac435bfcde846cc99659c3382e08b34.SC2Replay,3491.818181818182,21806.4
1582,Neeb,79,3950,15,746,P,0,replays/2ndRun\9ac435bfcde846cc99659c3382e08b34.SC2Replay,4213.333333333333,23573.600000000002
1583,Snute,63,16650,90,1695,Z,0,replays/2ndRun\9ac9ec7ed92746fabd5a18b6d76ca7f5.SC2Replay,3335.0,42714.00000000001
1584,Has,75,13380,117,1515,P,1,replays/2ndRun\9ac9ec7ed92746fabd5a18b6d76ca7f5.SC2Replay,3864.358974358975,45450.0
1585,ByuN,50,4700,52,665,T,0,replays/2ndRun\9ada818a551749e1b6337f4b71485fc3.SC2Replay,2590.3846153846152,13300.0
1586,Ryung,51,4725,50,667,T,1,replays/2ndRun\9ada818a551749e1b6337f4b71485fc3.SC2Replay,2644.5,13606.800000000001
1587,Serral,67,1975,21,500,Z,1,replays/2ndRun\9adbee9d739c4f72953c8b33ce7274ee.SC2Replay,3444.0476190476197,13400.0
1588,ShoWTimE,61,1600,8,503,P,0,replays/2ndRun\9adbee9d739c4f72953c8b33ce7274ee.SC2Replay,3250.0,12273.2
1589,Rose,18,500,20,200,Z,0,replays/2ndRun\9b042352c766453ea8573153ebefb9d2.SC2Replay,925.0,1440.0
1590,Fist,14,800,18,202,Z,1,replays/2ndRun\9b042352c766453ea8573153ebefb9d2.SC2Replay,744.4444444444445,1131.2
1591,puCK,67,1850,8,682,P,0,replays/2ndRun\9b0ba86a5ea14d26ae2fac2d1b0ed4a4.SC2Replay,3581.25,18277.600000000002
1592,CMStormPolt,60,4325,58,757,T,1,replays/2ndRun\9b0ba86a5ea14d26ae2fac2d1b0ed4a4.SC2Replay,3074.5689655172414,18168.0
1593,McMonroe,67,4400,73,690,Z,0,replays/2ndRun\9b105fce006f42a9966448b096440bc2.SC2Replay,3410.27397260274,18492.0
1594,Optimus,68,2800,39,684,T,1,replays/2ndRun\9b105fce006f42a9966448b096440bc2.SC2Replay,3471.794871794872,18604.800000000003
1595,Hydra,14,750,16,193,Z,1,replays/2ndRun\9b146555ef3f411697c089a68ae2e5d2.SC2Replay,746.875,1080.8000000000002
1596,Elazer,21,350,5,196,Z,0,replays/2ndRun\9b146555ef3f411697c089a68ae2e5d2.SC2Replay,1120.0,1646.4
1597,HeroMarine,47,850,15,448,T,0,replays/2ndRun\9b294cd3bfde45f6aeeeb95d20f55dcf.SC2Replay,2406.6666666666665,8422.4
1598,Elazer,61,2000,32,567,Z,1,replays/2ndRun\9b294cd3bfde45f6aeeeb95d20f55dcf.SC2Replay,3112.5,13834.800000000001
1599,HuK,40,475,3,424,P,1,replays/2ndRun\9b2d3e7c87d64a30ae895d4eb0aa3033.SC2Replay,2158.333333333333,6784.0
1600,PiG,60,2000,34,502,Z,0,replays/2ndRun\9b2d3e7c87d64a30ae895d4eb0aa3033.SC2Replay,3058.823529411765,12048.0
1601,soul,46,1650,16,513,T,1,replays/2ndRun\9b4d1dc54edc41509ef30ca5f21286a6.SC2Replay,2403.125,9439.2
1602,MightyKiwi,44,3100,54,513,Z,0,replays/2ndRun\9b4d1dc54edc41509ef30ca5f21286a6.SC2Replay,2257.4074074074074,9028.800000000001
1603,Scarlett,61,8025,78,757,Z,0,replays/2ndRun\9b6967fe29024236a10c8de66d46f218.SC2Replay,3152.8846153846152,18470.800000000003
1604,Serral,67,7375,61,757,Z,1,replays/2ndRun\9b6967fe29024236a10c8de66d46f218.SC2Replay,3470.901639344262,20287.600000000002
1605,Serral,12,100,1,15,Z,1,replays/2ndRun\9b74f9262fad45d3a439056855cce1c6.SC2Replay,700.0,72.00000000000001
1606,TRUE,57,10875,137,884,Z,1,replays/2ndRun\9b7946a8a8f0462ebcf3517675926a1b.SC2Replay,2929.3795620437954,20155.2
1607,Bails,69,2325,8,764,P,0,replays/2ndRun\9b7946a8a8f0462ebcf3517675926a1b.SC2Replay,3740.625,21086.4
1608,Lambo,89,9850,68,873,Z,1,replays/2ndRun\9b8b4a0c28f845aba08c60150e4509fc.SC2Replay,4594.85294117647,31078.800000000003
1609,LiquidMaNa,84,4825,18,840,P,0,replays/2ndRun\9b8b4a0c28f845aba08c60150e4509fc.SC2Replay,4468.055555555556,28224.0
1610,Clem,40,1475,17,427,T,0,replays/2ndRun\9b96b80b7df04b74ba22d6d1fd497ac2.SC2Replay,2086.764705882353,6832.0
1611,Harstem,55,2175,8,541,P,1,replays/2ndRun\9b96b80b7df04b74ba22d6d1fd497ac2.SC2Replay,3021.875,11902.0
1612,SpeCial,61,5300,57,846,T,0,replays/2ndRun\9bb98682b78646fdb5fe58fcbfcaf72a.SC2Replay,3142.9824561403507,20642.4
1613,Neeb,61,2675,12,665,P,1,replays/2ndRun\9bb98682b78646fdb5fe58fcbfcaf72a.SC2Replay,3272.9166666666665,16226.000000000002
1614,PtitDrogo,44,800,4,390,P,1,replays/2ndRun\9bcddb48eaff491596168c383a0fbc51.SC2Replay,2400.0,6864.000000000001
1615,Reynor,47,1300,17,381,Z,0,replays/2ndRun\9bcddb48eaff491596168c383a0fbc51.SC2Replay,2426.470588235294,7162.8
1616,Happy,64,4950,53,750,T,1,replays/2ndRun\9beb608cd9cf4be0937007e54b4fb1b2.SC2Replay,3293.396226415094,19200.0
1617,LiquidMaNa,63,900,5,709,P,0,replays/2ndRun\9beb608cd9cf4be0937007e54b4fb1b2.SC2Replay,3330.0,17866.800000000003
1618,MaNa,50,900,4,499,P,1,replays/2ndRun\9bff4ba444ab4433a45bf31b97a4bb2d.SC2Replay,2725.0,9980.0
1619,ViBE,55,2200,17,460,Z,0,replays/2ndRun\9bff4ba444ab4433a45bf31b97a4bb2d.SC2Replay,2879.4117647058824,10120.0
1620,Creature,62,6150,23,825,P,0,replays/2ndRun\9c0ec84030d7478a8b7a90c948aa2c73.SC2Replay,3367.391304347826,20460.0
1621,Mokomi,56,6850,26,816,P,1,replays/2ndRun\9c0ec84030d7478a8b7a90c948aa2c73.SC2Replay,3063.4615384615386,18278.4
1622,Snute,76,8300,73,730,Z,1,replays/2ndRun\9c25a986c8894c49b733ff4147626223.SC2Replay,3913.698630136986,22192.0
1623,Has,81,7175,25,775,P,0,replays/2ndRun\9c25a986c8894c49b733ff4147626223.SC2Replay,4337.0,25110.0
1624,MightyKiwi,36,1875,39,452,Z,1,replays/2ndRun\9c3310ecdea5434588e79fc3a04da1e7.SC2Replay,1848.076923076923,6508.8
1625,ZergGirl,22,1825,46,449,Z,0,replays/2ndRun\9c3310ecdea5434588e79fc3a04da1e7.SC2Replay,1139.6739130434785,3951.2000000000003
1626,INnoVation,66,6575,79,945,T,1,replays/2ndRun\9c799a8a4b3f4660b31e7d106c3302b6.SC2Replay,3383.227848101266,24948.000000000004
1627,Dark,78,12675,185,947,Z,0,replays/2ndRun\9c799a8a4b3f4660b31e7d106c3302b6.SC2Replay,3968.513513513513,29546.4
1628,TYTY,35,1975,19,525,T,1,replays/2ndRun\9cc45102cd744647ba53ba8ffbeac615.SC2Replay,1853.9473684210527,7350.0
1629,llllllllllll,44,375,3,395,P,0,replays/2ndRun\9cc45102cd744647ba53ba8ffbeac615.SC2Replay,2325.0,6952.000000000001
1630,Nerchio,13,1150,26,235,Z,1,replays/3rdRun\0058ba8ba845407eb1ff02e788a85d51.SC2Replay,694.2307692307693,1222.0
1631,Cham,19,850,15,234,Z,0,replays/3rdRun\0058ba8ba845407eb1ff02e788a85d51.SC2Replay,1006.6666666666666,1778.4
1632,SortOf,27,950,13,421,Z,1,replays/3rdRun\011d7113195f4b5481fa74ccf066a19d.SC2Replay,1423.076923076923,4546.8
1633,Snute,24,925,12,420,Z,0,replays/3rdRun\011d7113195f4b5481fa74ccf066a19d.SC2Replay,1277.0833333333333,4032.0000000000005
1634,MaSa,46,2275,29,535,T,1,replays/3rdRun\012a8690e60d4a13bca315233aab03d0.SC2Replay,2378.448275862069,9844.000000000002
1635,PtitDrogo,61,775,4,574,P,0,replays/3rdRun\012a8690e60d4a13bca315233aab03d0.SC2Replay,3243.75,14005.6
1636,Elazer,85,5025,53,649,Z,1,replays/3rdRun\016fd313c2cc450e89bca66b01161023.SC2Replay,4344.811320754717,22066.0
1637,MMA,68,3000,23,648,T,0,replays/3rdRun\016fd313c2cc450e89bca66b01161023.SC2Replay,3530.4347826086955,17625.600000000002
1638,Raze,63,6025,60,948,T,0,replays/3rdRun\019caa61779643789ad804e8962f6749.SC2Replay,3250.4166666666665,23889.600000000002
1639,Probe,62,3700,10,947,P,1,replays/3rdRun\019caa61779643789ad804e8962f6749.SC2Replay,3470.0,23485.600000000002
1640,ViBE,15,1000,26,261,Z,1,replays/3rdRun\022be8154e7f4f7789eb9ffdff3ab0c1.SC2Replay,788.4615384615385,1566.0
1641,Allaryce,14,750,16,195,Z,0,replays/3rdRun\022be8154e7f4f7789eb9ffdff3ab0c1.SC2Replay,746.875,1092.0
1642,Elazer,35,2150,42,539,Z,0,replays/3rdRun\025a9fba264743aa9bc4c7e6d05929eb.SC2Replay,1801.190476190476,7546.0
1643,Scarlett,42,2500,34,544,Z,1,replays/3rdRun\025a9fba264743aa9bc4c7e6d05929eb.SC2Replay,2173.529411764706,9139.2
1644,ByuN,56,6425,86,1063,T,0,replays/3rdRun\025c28d1745341589405b6e7f1ffd6c9.SC2Replay,2874.7093023255816,23811.2
1645,Soulkey,71,10050,148,1049,Z,1,replays/3rdRun\025c28d1745341589405b6e7f1ffd6c9.SC2Replay,3617.905405405405,29791.600000000002
1646,Ziggy,23,500,5,260,T,1,replays/3rdRun\029abd1e7c374bc7ab081b588ddd9250.SC2Replay,1250.0,2392.0000000000005
1647,Allaryce,22,700,9,268,Z,0,replays/3rdRun\029abd1e7c374bc7ab081b588ddd9250.SC2Replay,1177.7777777777778,2358.4
1648,HeroMarine,74,5525,29,821,T,1,replays/3rdRun\039bee8fdf8a47f3b2a031a8c5383b68.SC2Replay,3890.5172413793102,24301.600000000002
1649,TRUE,65,12050,97,826,Z,0,replays/3rdRun\039bee8fdf8a47f3b2a031a8c5383b68.SC2Replay,3374.226804123711,21476.0
1650,Lambo,65,3075,56,517,Z,1,replays/3rdRun\042e5b0854cf4cbd859843a1e7b9a6f8.SC2Replay,3304.910714285714,13442.0
1651,Bones,49,500,4,441,P,0,replays/3rdRun\042e5b0854cf4cbd859843a1e7b9a6f8.SC2Replay,2575.0,8643.6
1652,Scarlett,36,2150,14,516,Z,1,replays/3rdRun\044c3d9ec50743f18d3bdce2df95f14a.SC2Replay,1953.571428571429,7430.400000000001
1653,FeaR,31,975,4,524,P,0,replays/3rdRun\044c3d9ec50743f18d3bdce2df95f14a.SC2Replay,1793.75,6497.6
1654,GOStephano,64,7850,99,967,Z,1,replays/3rdRun\048bdf4b8de94c0fa9e341d652615feb.SC2Replay,3279.2929292929293,24755.2
1655,Zest,60,5650,18,947,P,0,replays/3rdRun\048bdf4b8de94c0fa9e341d652615feb.SC2Replay,3313.8888888888887,22728.0
1656,Nerchio,77,15575,129,950,Z,1,replays/3rdRun\053ca748afcf4c919c61ec1724ccbfbb.SC2Replay,3970.736434108527,29260.0
1657,Patience,68,6290,43,761,P,0,replays/3rdRun\053ca748afcf4c919c61ec1724ccbfbb.SC2Replay,3546.279069767442,20699.2
1658,Namshar,32,1825,35,387,Z,0,replays/3rdRun\053ce4df53804257b948f6649741c260.SC2Replay,1652.142857142857,4953.6
1659,Cham,37,1575,20,395,Z,1,replays/3rdRun\053ce4df53804257b948f6649741c260.SC2Replay,1928.75,5846.0
1660,TRUE,62,7175,119,865,Z,1,replays/3rdRun\054ce351333e41c897025cf3c9ecaeed.SC2Replay,3160.294117647059,21452.0
1661,TIME,62,5400,65,894,T,0,replays/3rdRun\054ce351333e41c897025cf3c9ecaeed.SC2Replay,3183.076923076923,22171.2
1662,Drager,25,750,6,297,P,0,replays/3rdRun\057a9ff00f0743d794537602eec0aa32.SC2Replay,1375.0,2970.0
1663,Has,24,1050,6,298,P,1,replays/3rdRun\057a9ff00f0743d794537602eec0aa32.SC2Replay,1375.0,2860.8000000000006
1664,TIME,37,1250,13,574,T,0,replays/3rdRun\057cca6d6e5843c1a325c01b6a6bb53c.SC2Replay,1946.1538461538464,8495.2
1665,ZooWhaleTail,51,1925,30,511,Z,1,replays/3rdRun\057cca6d6e5843c1a325c01b6a6bb53c.SC2Replay,2614.1666666666665,10424.400000000001
1666,Ninja,36,625,4,381,P,0,replays/3rdRun\060bd267f7dd4d83b6bdadfe3246c798.SC2Replay,1956.25,5486.400000000001
1667,Semper,41,1475,12,479,T,1,replays/3rdRun\060bd267f7dd4d83b6bdadfe3246c798.SC2Replay,2172.9166666666665,7855.600000000001
1668,Sen,26,1525,28,364,Z,1,replays/3rdRun\061d27c35c62430ebfcfc7c775d899b2.SC2Replay,1354.4642857142858,3785.6
1669,Rose,18,1500,32,332,Z,0,replays/3rdRun\061d27c35c62430ebfcfc7c775d899b2.SC2Replay,946.875,2390.4
1670,DnS,63,1800,9,629,P,1,replays/3rdRun\062a6d90c02e4a2fbfde85cc379f0d4e.SC2Replay,3350.0,15850.800000000001
1671,PiLiPiLi,46,650,4,518,P,0,replays/3rdRun\062a6d90c02e4a2fbfde85cc379f0d4e.SC2Replay,2462.5,9531.2
1672,Namshar,71,11625,210,853,Z,0,replays/3rdRun\063ad602dacf4437980c65e5672f3778.SC2Replay,3605.357142857143,24225.2
1673,Bunny,65,7450,95,920,T,1,replays/3rdRun\063ad602dacf4437980c65e5672f3778.SC2Replay,3328.4210526315787,23920.0
1674,HeroMarine,41,1325,11,422,T,0,replays/3rdRun\064e16b98e654a03a68dfe2754a5a10f.SC2Replay,2170.454545454545,6920.800000000001
1675,ShaDoWn,42,575,4,418,P,1,replays/3rdRun\064e16b98e654a03a68dfe2754a5a10f.SC2Replay,2243.75,7022.400000000001
1676,HeroMarine,49,1675,20,559,T,1,replays/3rdRun\066f43da7f084e0893b2e3fef483c0c0.SC2Replay,2533.75,10956.400000000001
1677,ShaDoWn,45,600,2,552,P,0,replays/3rdRun\066f43da7f084e0893b2e3fef483c0c0.SC2Replay,2550.0,9936.0
1678,Patience,56,350,2,598,P,0,replays/3rdRun\068f25db83b54be7a7c7ca09dc93b109.SC2Replay,2975.0,13395.2
1679,lIIllllIIlll,65,4275,41,775,T,1,replays/3rdRun\068f25db83b54be7a7c7ca09dc93b109.SC2Replay,3354.268292682927,20150.0
1680,Creature,66,1975,10,736,P,0,replays/3rdRun\070c0dfbeb144569b7dec69a53f39dfe.SC2Replay,3497.5,19430.4
1681,Mokomi,53,4675,16,734,P,1,replays/3rdRun\070c0dfbeb144569b7dec69a53f39dfe.SC2Replay,2942.1875,15560.800000000003
1682,MaNa,62,2450,9,592,P,1,replays/3rdRun\10a0b5e2947c489f80ac1f05c0f8dcf7.SC2Replay,3372.222222222222,14681.6
1683,Pono,57,2050,41,609,Z,0,replays/3rdRun\10a0b5e2947c489f80ac1f05c0f8dcf7.SC2Replay,2900.0,13885.2
1684,LiquidSnute,64,8000,66,849,Z,1,replays/3rdRun\10b017e672e64245811d2365470e7713.SC2Replay,3321.212121212121,21734.4
1685,Reynor,61,7750,67,854,Z,0,replays/3rdRun\10b017e672e64245811d2365470e7713.SC2Replay,3165.6716417910447,20837.600000000002
1686,FanTaSy,30,1000,4,356,T,1,replays/3rdRun\10d8f657b3f0489791d8e524c79d782e.SC2Replay,1750.0,4272.0
1687,Patience,23,1275,7,363,P,0,replays/3rdRun\10d8f657b3f0489791d8e524c79d782e.SC2Replay,1332.142857142857,3339.6000000000004
1688,LiquidMaNa,47,1525,7,427,P,0,replays/3rdRun\10e50bbab26c41b989848f1ef7444e6d.SC2Replay,2567.8571428571427,8027.6
1689,FanTaSy,49,350,6,504,T,1,replays/3rdRun\10e50bbab26c41b989848f1ef7444e6d.SC2Replay,2508.333333333333,9878.400000000001
1690,RiSky,42,2650,21,424,Z,0,replays/3rdRun\11a305e86967440dbee8bee484116d29.SC2Replay,2226.190476190476,7123.200000000001
1691,Elazer,53,1950,18,420,Z,1,replays/3rdRun\11a305e86967440dbee8bee484116d29.SC2Replay,2758.333333333333,8904.000000000002
1692,McMonroe,61,4950,47,608,Z,1,replays/3rdRun\11b211b243ab41b0b3440101b16eb004.SC2Replay,3155.31914893617,14835.2
1693,ZergGirl,50,4050,38,610,Z,0,replays/3rdRun\11b211b243ab41b0b3440101b16eb004.SC2Replay,2606.5789473684213,12200.0
1694,SpeCial,23,400,4,272,T,1,replays/3rdRun\11c6d6f9155f497585f9396d9854361a.SC2Replay,1250.0,2502.4
1695,Pokebunny,21,100,1,180,T,0,replays/3rdRun\11c6d6f9155f497585f9396d9854361a.SC2Replay,1150.0,1512.0
1696,DnS,70,1800,8,657,P,1,replays/3rdRun\11e6903b58f647c99e7aecb37aaecfb6.SC2Replay,3725.0,18396.0
1697,Xaoras,60,7850,75,714,Z,0,replays/3rdRun\11e6903b58f647c99e7aecb37aaecfb6.SC2Replay,3104.6666666666665,17136.0
1698,Zanster,20,300,3,183,Z,1,replays/3rdRun\11f75b33f800452cbf38c0842f5eb483.SC2Replay,1100.0,1464.0
1699,ShoWTimE,62,2975,13,709,P,1,replays/3rdRun\12a406c9106e4461a3a6544772c307d5.SC2Replay,3328.846153846154,17583.2
1700,Socke,50,1875,8,702,P,0,replays/3rdRun\12a406c9106e4461a3a6544772c307d5.SC2Replay,2734.375,14040.0
1701,FireCake,79,7250,56,1002,Z,1,replays/3rdRun\12b13438e552409681ec65ad9d1c1999.SC2Replay,4079.464285714286,31663.2
1702,Has,57,2200,9,1024,P,0,replays/3rdRun\12b13438e552409681ec65ad9d1c1999.SC2Replay,3094.4444444444443,23347.2
1703,Harstem,38,1125,7,382,P,1,replays/3rdRun\12d9d442e727430f88c2b635eeeab08f.SC2Replay,2060.714285714286,5806.400000000001
1704,Kashim,39,1275,18,397,Z,0,replays/3rdRun\12d9d442e727430f88c2b635eeeab08f.SC2Replay,2020.8333333333333,6193.200000000001
1705,Bunny,33,3175,31,523,T,1,replays/3rdRun\12dbb165d3e04ea08dc7cee9c93c9c3e.SC2Replay,1752.4193548387098,6903.6
1706,Krr,25,1875,10,551,P,0,replays/3rdRun\12dbb165d3e04ea08dc7cee9c93c9c3e.SC2Replay,1437.5,5510.0
1707,Lobo,31,425,3,287,P,1,replays/3rdRun\12dc7831c9c14e5a8383d4b14c5db055.SC2Replay,1691.6666666666667,3558.8
1708,SouLeer,21,1525,37,308,Z,0,replays/3rdRun\12dc7831c9c14e5a8383d4b14c5db055.SC2Replay,1091.2162162162165,2587.2000000000003
1709,LiquidSnute,38,3250,38,455,Z,1,replays/3rdRun\12e4f9cc3ade4eb29928b318051ce2db.SC2Replay,1985.5263157894735,6916.000000000001
1710,Geralt,33,725,3,415,P,0,replays/3rdRun\12e4f9cc3ade4eb29928b318051ce2db.SC2Replay,1891.6666666666667,5478.0
1711,MarineLorD,43,3200,33,665,T,0,replays/3rdRun\13a8adf52f4f4f7fad7ed427e4c78f5d.SC2Replay,2246.969696969697,11438.0
1712,Happy,49,3075,27,651,T,1,replays/3rdRun\13a8adf52f4f4f7fad7ed427e4c78f5d.SC2Replay,2563.8888888888887,12759.6
1713,lIIllllIIlll,73,4650,45,722,T,1,replays/3rdRun\13ba30093c9746b1acd91663dc8f1c08.SC2Replay,3753.3333333333335,21082.4
1714,soO,68,6675,92,730,Z,0,replays/3rdRun\13ba30093c9746b1acd91663dc8f1c08.SC2Replay,3472.554347826087,19856.000000000004
1715,Harstem,44,975,5,394,P,1,replays/3rdRun\13bdd7709371437f8474b23a7de50e91.SC2Replay,2395.0,6934.400000000001
1716,Guru,32,1625,37,405,Z,0,replays/3rdRun\13bdd7709371437f8474b23a7de50e91.SC2Replay,1643.918918918919,5184.0
1717,SortOf,34,2100,46,421,Z,1,replays/3rdRun\13d4858ed60e4db1a62d4c303a634d82.SC2Replay,1745.6521739130435,5725.6
1718,SouLeer,29,2100,43,384,Z,0,replays/3rdRun\13d4858ed60e4db1a62d4c303a634d82.SC2Replay,1498.8372093023256,4454.400000000001
1719,MaNa,55,2175,9,511,P,1,replays/3rdRun\13edfed109924cac8cafbe5db459e3c9.SC2Replay,2991.6666666666665,11242.0
1720,Pono,42,1875,34,519,Z,0,replays/3rdRun\13edfed109924cac8cafbe5db459e3c9.SC2Replay,2155.1470588235293,8719.2
1721,InZaNe,52,1400,14,470,T,0,replays/3rdRun\14a513cd94774b4f93320db33cea2bff.SC2Replay,2700.0,9776.0
1722,Lambo,63,2300,29,473,Z,1,replays/3rdRun\14a513cd94774b4f93320db33cea2bff.SC2Replay,3229.310344827586,11919.600000000002
1723,FeaR,33,1275,5,484,P,0,replays/3rdRun\14c95125320e4153bc35a23de7f721cc.SC2Replay,1905.0,6388.8
1724,aLive,42,1375,15,485,T,1,replays/3rdRun\14c95125320e4153bc35a23de7f721cc.SC2Replay,2191.6666666666665,8148.0
1725,Krr,34,475,3,437,P,1,replays/3rdRun\14cd7f36dd764ec39e413870ce4cbef2.SC2Replay,1858.3333333333333,5943.200000000001
1726,prabuty,36,550,2,443,P,0,replays/3rdRun\14cd7f36dd764ec39e413870ce4cbef2.SC2Replay,2075.0,6379.2
1727,Serral,40,1800,26,428,Z,1,replays/3rdRun\14cfeddd7d48421f965ce8b95f28993f.SC2Replay,2069.230769230769,6848.0
1728,Lambo,23,2950,32,431,Z,0,replays/3rdRun\14cfeddd7d48421f965ce8b95f28993f.SC2Replay,1242.1875,3965.2000000000003
1729,Nice,43,875,4,385,P,0,replays/3rdRun\15a54bba1d8249ed9ac948466b7ebe30.SC2Replay,2368.75,6622.0
1730,Lambo,45,1100,14,388,Z,1,replays/3rdRun\15a54bba1d8249ed9ac948466b7ebe30.SC2Replay,2328.5714285714284,6984.0
1731,PtitDrogo,51,5175,21,835,P,0,replays/3rdRun\15c10a3613f14620a754fb20b6d9b8d1.SC2Replay,2796.428571428572,17034.0
1732,HellraiseR,59,3350,14,834,P,1,replays/3rdRun\15c10a3613f14620a754fb20b6d9b8d1.SC2Replay,3189.285714285714,19682.4
1733,RiSky,46,5200,45,569,Z,0,replays/3rdRun\15dcab8bb09a4b7aa1d93ba09ad6b71c.SC2Replay,2415.555555555556,10469.6
1734,losira,54,5650,48,569,Z,1,replays/3rdRun\15dcab8bb09a4b7aa1d93ba09ad6b71c.SC2Replay,2817.708333333333,12290.400000000001
1735,GuMiho,61,2625,22,571,T,0,replays/3rdRun\15dd7132d5e645c89b8f284f8d2bcec5.SC2Replay,3169.318181818182,13932.400000000001
1736,INnoVation,64,2725,21,584,T,1,replays/3rdRun\15dd7132d5e645c89b8f284f8d2bcec5.SC2Replay,3329.7619047619046,14950.400000000001
1737,puCK,69,1800,6,677,P,1,replays/3rdRun\16b59f2391934d05b3385bec67f20cae.SC2Replay,3750.0,18685.2
1738,CMStormPolt,57,4800,51,762,T,0,replays/3rdRun\16b59f2391934d05b3385bec67f20cae.SC2Replay,2944.1176470588234,17373.600000000002
1739,aLive,40,1500,27,513,T,1,replays/3rdRun\16e502e4e6db454da531203f6becf846.SC2Replay,2055.555555555556,8208.0
1740,Stats,42,300,2,527,P,0,replays/3rdRun\16e502e4e6db454da531203f6becf846.SC2Replay,2250.0,8853.6
1741,LiquidTLO,54,3425,71,554,Z,0,replays/3rdRun\16f7cf0146f04fa6893a4d824fde2de0.SC2Replay,2748.239436619718,11966.400000000001
1742,liquidthermy,49,3025,38,550,T,1,replays/3rdRun\16f7cf0146f04fa6893a4d824fde2de0.SC2Replay,2529.6052631578946,10780.0
1743,sOs,47,1950,7,564,P,1,replays/3rdRun\17ba1102a8394a7a8d74a1e796442b96.SC2Replay,2628.5714285714284,10603.2
1744,SpeCial,52,2000,19,584,T,0,replays/3rdRun\17ba1102a8394a7a8d74a1e796442b96.SC2Replay,2705.2631578947367,12147.2
1745,Has,77,4825,17,691,P,1,replays/3rdRun\17cd5c0c071a45e89170b7d0f93ce9a0.SC2Replay,4133.823529411765,21282.8
1746,TLO,64,6975,64,723,Z,0,replays/3rdRun\17cd5c0c071a45e89170b7d0f93ce9a0.SC2Replay,3308.984375,18508.8
1747,Solar,82,8600,146,824,Z,1,replays/3rdRun\17e845dc20fb47c8b790fea027f3ef9f.SC2Replay,4158.904109589041,27027.200000000004
1748,lIIllllIIlll,77,5475,60,828,T,0,replays/3rdRun\17e845dc20fb47c8b790fea027f3ef9f.SC2Replay,3941.25,25502.4
1749,TIME,47,2500,22,652,T,0,replays/3rdRun\17ea68e2d0a84655927224262af24b47.SC2Replay,2463.6363636363635,12257.6
1750,Scarlett,72,4700,36,659,Z,1,replays/3rdRun\17ea68e2d0a84655927224262af24b47.SC2Replay,3730.555555555556,18979.2
1751,A.I. 1 (Very Easy),20,800,12,294,R,1,replays/3rdRun\18b778ba4e114bfd9de1b3763617f9a5.SC2Replay,1066.6666666666667,2352.0
1752,Reynor,83,10325,176,833,Z,0,replays/3rdRun\18c41c43746a4704ad6766e90de0fc90.SC2Replay,4208.664772727273,27655.600000000002
1753,HeroMarine,79,6275,69,1193,T,1,replays/3rdRun\18c41c43746a4704ad6766e90de0fc90.SC2Replay,4040.942028985507,37698.8
1754,Optimus,55,3700,41,904,T,1,replays/3rdRun\18d5bdcfd8024280a3ac133bc37c0390.SC2Replay,2840.243902439024,19888.0
1755,Socke,46,1275,6,539,P,0,replays/3rdRun\18d5bdcfd8024280a3ac133bc37c0390.SC2Replay,2512.5,9917.6
1756,Erik,24,1925,45,349,Z,0,replays/3rdRun\18d9d57bec6043599401438c0de004d0.SC2Replay,1242.7777777777778,3350.4000000000005
1757,Light,32,875,10,374,T,1,replays/3rdRun\18d9d57bec6043599401438c0de004d0.SC2Replay,1687.5,4787.2
1758,Elazer,54,4300,50,516,Z,0,replays/3rdRun\18da55354f7e44cbbefcec87dd8c972c.SC2Replay,2786.0,11145.6
